5035=3135|5010=SYMBOL.LOW_SPEED|5011=8|5012=STRING|5002=0
5035=3066|5010=SYMBOL.RESUMED|5011=20|5012=STRING|5002=1
5035=1201|5010=SYMBOL.SUFFIX|5011=2|5012=STRING|5002=1
5035=3081|5010=SYMBOL.SUSPENDED|5011=20|5012=STRING|5002=1
5035=5|5010=SYMBOL.TICKER|5011=32|5012=STRING|5002=1
5035=3083|5010=SYMBOL.UNDERLYING.TICKER|5011=20|5012=STRING|5002=1
5035=1263|5010=TABLE.END.MARKER|5011=20|5012=INTEGER|5002=0
5035=3789|5010=TABLE.TYPE|5011=20|5012=INTEGER|5002=1
5035=885|5010=TARGIN.EXCHANGE.ID|5011=20|5012=INTEGER|5002=1
5035=5040|5010=TAS.CORR.TYPE|5011=16|5012=STRING|5002=0
5035=5041|5010=TAS.FIELD.INCLUDE|5011=50|5012=STRING|5002=0
5035=5042|5010=TAS.FROM.DATETIME|5011=25|5012=DATETIME|5002=0
5035=5043|5010=TAS.INTERVAL|5011=20|5012=INTEGER|5002=0
5035=49155|5010=TAS.INTERVAL.CLOSE|5011=25|5012=FLOAT|5002=0
5035=49153|5010=TAS.INTERVAL.HIGH|5011=25|5012=FLOAT|5002=0
5035=49154|5010=TAS.INTERVAL.LOW|5011=25|5012=FLOAT|5002=0
5035=49152|5010=TAS.INTERVAL.OPEN|5011=25|5012=FLOAT|5002=0
5035=5082|5010=TAS.INTERVAL.PARTIAL|5011=20|5012=INTEGER|5002=0
5035=49151|5010=TAS.INTERVAL.TIME|5011=25|5012=DATETIME|5002=0
5035=49156|5010=TAS.INTERVAL.VOL|5011=20|5012=INTEGER|5002=0
5035=49157|5010=TAS.INTERVAL.VWAP|5011=25|5012=FLOAT|5002=0
5035=5044|5010=TAS.PAGE.NEXTPTR|5011=50|5012=STRING|5002=0
5035=5045|5010=TAS.PAGE.NOFTICKS.BACK|5011=20|5012=INTEGER|5002=0
5035=5046|5010=TAS.PAGE.POINTER|5011=50|5012=STRING|5002=0
5035=5047|5010=TAS.PIVOT.COUNT|5011=20|5012=INTEGER|5002=0
5035=5048|5010=TAS.PIVOT.DATETIME|5011=25|5012=DATETIME|5002=0
5035=49168|5010=TAS.RECORD.TYPE|5011=1|5012=STRING|5002=0
5035=49169|5010=TAS.SEQ|5011=20|5012=INTEGER|5002=0
5035=5049|5010=TAS.TO.DATETIME|5011=25|5012=DATETIME|5002=0
5035=828|5010=TAX.DEDUCTION.CODE|5011=20|5012=INTEGER|5002=1
5035=486|5010=TAX.FREE.CASH.DISTRIBUTION|5011=25|5012=FLOAT|5002=1
5035=3699|5010=TAX.YEAR|5011=20|5012=INTEGER|5002=1
5035=491|5010=TAXABLE.CASH.DISTRIBUTION|5011=25|5012=FLOAT|5002=1
5035=3700|5010=TAXATION.VALUE|5011=25|5012=FLOAT|5002=1
5035=3908|5010=TENOR.OPTION.TYPE|5011=29|5012=STRING|5002=1
5035=3292|5010=TERM.CODE|5011=10|5012=STRING|5002=1
5035=3427|5010=TERM_SHEET.ENGLISH.URL|5011=100|5012=STRING|5002=1
5035=3428|5010=TERM_SHEET.FRENCH.URL|5011=100|5012=STRING|5002=1
5035=3429|5010=TERM_SHEET.GERMAN.URL|5011=100|5012=STRING|5002=1
5035=3426|5010=TERM_SHEET.URL|5011=100|5012=STRING|5002=1
5035=55555|5010=test|5011=255|5012=STRING|5002=0
5035=3813|5010=TEXT.FORMAT|5011=20|5012=INTEGER|5002=1
5035=3808|5010=TEXT.FRAGMENTS|5011=20|5012=INTEGER|5002=1
5035=3807|5010=TEXT.LENGTH|5011=20|5012=INTEGER|5002=1
5035=427|5010=THEORETICAL.HIGH|5011=25|5012=FLOAT|5002=0
5035=428|5010=THEORETICAL.LOW|5011=25|5012=FLOAT|5002=0
5035=429|5010=THEORETICAL.MATCH|5011=25|5012=FLOAT|5002=1
5035=430|5010=THEORETICAL.OPEN|5011=25|5012=FLOAT|5002=1
5035=849|5010=THEORETICAL.OPEN_CLOSE.PRICE|5011=25|5012=FLOAT|5002=1
5035=850|5010=THEORETICAL.OPEN_CLOSE.VOL|5011=20|5012=INTEGER|5002=1
5035=1173|5010=THEORETICAL.VALUE|5011=25|5012=FLOAT|5002=1
5035=3330|5010=THETA.1_DAY|5011=25|5012=FLOAT|5002=1
5035=3331|5010=THETA.7_DAY|5011=25|5012=FLOAT|5002=1
5035=1080|5010=THETA.TIMEDECAY.SENSITIVITY|5011=25|5012=FLOAT|5002=1
5035=3238|5010=THIRTY.DAY.YIELD|5011=25|5012=FLOAT|5002=1
5035=899|5010=THIRTY.DAY.YIELD.DATE|5011=20|5012=INTEGER|5002=1
5035=631|5010=THRESHOLD.LOW|5011=25|5012=FLOAT|5002=1
5035=3683|5010=THRESHOLD.SIZE|5011=20|5012=INTEGER|5002=1
5035=635|5010=THRESHOLD.UP|5011=25|5012=FLOAT|5002=1
5035=3681|5010=TICK.SIZE|5011=25|5012=FLOAT|5002=1
5035=3896|5010=TICK.SIZE.TABLE.ID|5011=20|5012=INTEGER|5002=1
5035=3692|5010=TICK.SIZE.VARIABLE|5011=25|5012=FLOAT|5002=0
5035=3306|5010=TICK.VALUE|5011=25|5012=FLOAT|5002=1
5035=65|5010=TIME.PRIORITY|5011=20|5012=INTEGER|5002=1
5035=3335|5010=TIME.VALUE|5011=25|5012=FLOAT|5002=1
5035=724|5010=TIME_WEIGHTED.AVG.SPREAD.VALUE|5011=25|5012=FLOAT|5002=1
5035=1059|5010=TIMESTAMP.AGREEMENT|5011=20|5012=INTEGER|5002=1
5035=5004|5010=TOKEN.DEL|5011=20|5012=INTEGER|5002=0
5035=439|5010=TOP_BOOK_MARKER|5011=20|5012=INTEGER|5002=0
5035=1108|5010=TOTAL.CASH.AMOUNT|5011=25|5012=FLOAT|5002=1
5035=940|5010=TOTAL.COUNTER.VALUE|5011=25|5012=FLOAT|5002=1
5035=1281|5010=TOTAL.EXECUTION.QUANTITY|5011=20|5012=INTEGER|5002=1
5035=1324|5010=TOTAL.EXPENSE.RATIO|5011=25|5012=FLOAT|5002=1
5035=1325|5010=TOTAL.EXPENSE.RATIO.IND|5011=20|5012=INTEGER|5002=1
5035=3695|5010=TOTAL.ISSUE|5011=25|5012=FLOAT|5002=1
5035=1492|5010=TOTAL.MATCHED.VOL|5011=20|5012=INTEGER|5002=1
5035=1323|5010=TOTAL.NET.ASSETS|5011=25|5012=FLOAT|5002=1
5035=3082|5010=TOTAL.VALUE|5011=29|5012=STRING|5002=0
5035=858|5010=TRADABLE.ASK.PRICE|5011=25|5012=FLOAT|5002=1
5035=860|5010=TRADABLE.ASK.SIZE|5011=20|5012=INTEGER|5002=1
5035=862|5010=TRADABLE.ASK.YIELD|5011=25|5012=FLOAT|5002=1
5035=857|5010=TRADABLE.BID.PRICE|5011=25|5012=FLOAT|5002=1
5035=859|5010=TRADABLE.BID.SIZE|5011=20|5012=INTEGER|5002=1
5035=861|5010=TRADABLE.BID.YIELD|5011=25|5012=FLOAT|5002=1
5035=1496|5010=TRADE.ACCRUED.INTEREST|5011=25|5012=FLOAT|5002=0
5035=597|5010=TRADE.AUTO.VWAP|5011=25|5012=FLOAT|5002=1
5035=440|5010=TRADE.BLOCK.COUNT|5011=20|5012=INTEGER|5002=1
5035=441|5010=TRADE.BLOCK.VOL|5011=20|5012=INTEGER|5002=1
5035=1452|5010=TRADE.BUY.PRICE|5011=25|5012=FLOAT|5002=1
5035=1454|5010=TRADE.BUY.TIME|5011=25|5012=DATETIME|5002=1
5035=1456|5010=TRADE.BUY.TOTALVOLUME|5011=20|5012=INTEGER|5002=1
5035=384|5010=TRADE.CLOSE|5011=25|5012=FLOAT|5002=1
5035=1464|5010=TRADE.CLOSING.DATETIME|5011=25|5012=DATETIME|5002=1
5035=3166|5010=TRADE.CODE|5011=25|5012=STRING|5002=1
5035=447|5010=TRADE.COND.PRICE|5011=25|5012=FLOAT|5002=1
5035=448|5010=TRADE.COND.SIZE|5011=20|5012=INTEGER|5002=1
5035=2500|5010=TRADE.COND_1|5011=20|5012=INTEGER|5002=1
5035=2501|5010=TRADE.COND_2|5011=20|5012=INTEGER|5002=1
5035=2502|5010=TRADE.COND_3|5011=20|5012=INTEGER|5002=0
5035=2503|5010=TRADE.COND_4|5011=20|5012=INTEGER|5002=0
5035=2504|5010=TRADE.COND_5|5011=20|5012=INTEGER|5002=1
5035=202|5010=TRADE.CONTANGO.PRICE|5011=25|5012=FLOAT|5002=0
5035=442|5010=TRADE.COUNT|5011=20|5012=INTEGER|5002=1
5035=1238|5010=TRADE.CROSS.INDICATOR|5011=20|5012=INTEGER|5002=1
5035=1091|5010=TRADE.DARKPOOL.PRICE|5011=25|5012=FLOAT|5002=1
5035=1092|5010=TRADE.DARKPOOL.SIZE|5011=20|5012=INTEGER|5002=1
5035=18|5010=TRADE.DATETIME|5011=25|5012=DATETIME|5002=1
5035=692|5010=TRADE.DEPTH.PHASE|5011=20|5012=INTEGER|5002=1
5035=673|5010=TRADE.GROUP.CODE|5011=20|5012=INTEGER|5002=1
5035=42|5010=TRADE.GROUP_2|5011=20|5012=INTEGER|5002=0
5035=388|5010=TRADE.HIGH|5011=25|5012=FLOAT|5002=1
5035=988|5010=TRADE.HIGH.VENUE|5011=4|5012=STRING|5002=1
5035=1420|5010=TRADE.ID.ALPHANUMERIC|5011=22|5012=STRING|5002=0
5035=325|5010=TRADE.INDIC.HIGH|5011=25|5012=FLOAT|5002=1
5035=326|5010=TRADE.INDIC.LOW|5011=25|5012=FLOAT|5002=1
5035=327|5010=TRADE.INDIC.OPEN|5011=25|5012=FLOAT|5002=1
5035=331|5010=TRADE.INDIC.PRICE|5011=25|5012=FLOAT|5002=1
5035=43|5010=TRADE.INDIC.SIZE|5011=20|5012=INTEGER|5002=1
5035=332|5010=TRADE.INDIC.VOL|5011=20|5012=INTEGER|5002=1
5035=445|5010=TRADE.ISSUES|5011=20|5012=INTEGER|5002=1
5035=394|5010=TRADE.LOW|5011=25|5012=FLOAT|5002=1
5035=989|5010=TRADE.LOW.VENUE|5011=4|5012=STRING|5002=1
5035=398|5010=TRADE.MEAN.OPEN|5011=25|5012=FLOAT|5002=0
5035=396|5010=TRADE.MEAN.PRICE|5011=25|5012=FLOAT|5002=1
5035=450|5010=TRADE.NOMINAL.PRICE|5011=25|5012=FLOAT|5002=0
5035=623|5010=TRADE.NON_STANDARD.PRICE|5011=25|5012=FLOAT|5002=0
5035=651|5010=TRADE.NON_STANDARD.VOL|5011=20|5012=INTEGER|5002=0
5035=1184|5010=TRADE.OAS.SPREAD|5011=25|5012=FLOAT|5002=1
5035=385|5010=TRADE.OFFICIAL.CLOSE|5011=25|5012=FLOAT|5002=1
5035=1069|5010=TRADE.OFFICIAL.CLOSING|5011=20|5012=INTEGER|5002=1
5035=444|5010=TRADE.OFFICIAL.DATE|5011=20|5012=INTEGER|5002=1
5035=389|5010=TRADE.OFFICIAL.HIGH|5011=25|5012=FLOAT|5002=0
5035=820|5010=TRADE.OFFICIAL.HIGH_TIME|5011=20|5012=INTEGER|5002=1
5035=395|5010=TRADE.OFFICIAL.LOW|5011=25|5012=FLOAT|5002=0
5035=821|5010=TRADE.OFFICIAL.LOW_TIME|5011=20|5012=INTEGER|5002=1
5035=401|5010=TRADE.OFFICIAL.OPEN|5011=25|5012=FLOAT|5002=1
5035=45|5010=TRADE.OFFICIAL.PRICE|5011=25|5012=FLOAT|5002=0
5035=459|5010=TRADE.OFFICIAL.TIME|5011=20|5012=INTEGER|5002=1
5035=463|5010=TRADE.OFFICIAL.VOL|5011=20|5012=INTEGER|5002=1
5035=400|5010=TRADE.OPEN|5011=25|5012=FLOAT|5002=1
5035=36|5010=TRADE.PART.CLOSE|5011=25|5012=FLOAT|5002=1
5035=854|5010=TRADE.PART.CODE|5011=1|5012=STRING|5002=1
5035=33|5010=TRADE.PART.HIGH|5011=25|5012=FLOAT|5002=0
5035=34|5010=TRADE.PART.LOW|5011=25|5012=FLOAT|5002=0
5035=35|5010=TRADE.PART.OPEN|5011=25|5012=FLOAT|5002=0
5035=37|5010=TRADE.PART.VOL|5011=20|5012=INTEGER|5002=1
5035=8|5010=TRADE.PRICE|5011=25|5012=FLOAT|5002=1
5035=381|5010=TRADE.PRICE.OTC.NON.STANDARD|5011=25|5012=FLOAT|5002=1
5035=454|5010=TRADE.PRICE.QUESTIONABLE|5011=20|5012=INTEGER|5002=0
5035=464|5010=TRADE.PRICE.VOLATILITY|5011=25|5012=FLOAT|5002=0
5035=386|5010=TRADE.REF.CLOSE|5011=25|5012=FLOAT|5002=0
5035=1161|5010=TRADE.REF.OPEN|5011=25|5012=FLOAT|5002=1
5035=807|5010=TRADE.REPORT.COND|5011=20|5012=INTEGER|5002=1
5035=3502|5010=TRADE.REPORTING.TIME.LIMIT|5011=20|5012=INTEGER|5002=1
5035=3308|5010=TRADE.REPORTING.TYPE|5011=20|5012=INTEGER|5002=1
5035=1453|5010=TRADE.SELL.PRICE|5011=25|5012=FLOAT|5002=1
5035=1455|5010=TRADE.SELL.TIME|5011=25|5012=DATETIME|5002=1
5035=1457|5010=TRADE.SELL.TOTALVOLUME|5011=20|5012=INTEGER|5002=1
5035=455|5010=TRADE.SEQ|5011=20|5012=INTEGER|5002=1
5035=3371|5010=TRADE.SETTLEMENT.DATE|5011=20|5012=INTEGER|5002=1
5035=1434|5010=TRADE.SETTLEMENT.PRICE|5011=25|5012=FLOAT|5002=1
5035=3497|5010=TRADE.SETTLEMENT.TYPE|5011=20|5012=STRING|5002=1
5035=9|5010=TRADE.SIZE|5011=20|5012=INTEGER|5002=1
5035=453|5010=TRADE.SPECIAL.PRICE|5011=25|5012=FLOAT|5002=0
5035=457|5010=TRADE.STATUS|5011=20|5012=INTEGER|5002=1
5035=1160|5010=TRADE.STATUS_2|5011=20|5012=INTEGER|5002=1
5035=981|5010=TRADE.THROUGH.EXEMPT.IND|5011=20|5012=INTEGER|5002=0
5035=316|5010=TRADE.TICK|5011=1|5012=STRING|5002=1
5035=586|5010=TRADE.TICK.DOWN|5011=20|5012=INTEGER|5002=0
5035=585|5010=TRADE.TICK.UP|5011=20|5012=INTEGER|5002=0
5035=691|5010=TRADE.TIME_IND|5011=20|5012=INTEGER|5002=1
5035=460|5010=TRADE.TOTAL.VALUE|5011=20|5012=INTEGER|5002=1
5035=432|5010=TRADE.TREND|5011=8|5012=STRING|5002=1
5035=461|5010=TRADE.UNIQUE.ID|5011=20|5012=INTEGER|5002=0
5035=827|5010=TRADE.UPDATE.IND|5011=20|5012=INTEGER|5002=1
5035=62|5010=TRADE.UPDATES.VWAP.INDICATOR|5011=20|5012=INTEGER|5002=1
5035=446|5010=TRADE.VALUE|5011=25|5012=FLOAT|5002=0
5035=462|5010=TRADE.VALUE.CLASS|5011=29|5012=STRING|5002=0
5035=936|5010=TRADE.VENUE.ID|5011=4|5012=STRING|5002=1
5035=22|5010=TRADE.VOL|5011=20|5012=INTEGER|5002=1
5035=465|5010=TRADE.VOL.VOLATILITY|5011=25|5012=FLOAT|5002=0
5035=348|5010=TRADE.YIELD|5011=25|5012=FLOAT|5002=1
5035=3276|5010=TRADING.CODE|5011=10|5012=STRING|5002=0
5035=648|5010=TRANSACTION.PRICE_IND|5011=20|5012=INTEGER|5002=0
5035=649|5010=TRANSACTION.TYPE|5011=20|5012=INTEGER|5002=0
5035=1049|5010=TRANSPARENCY.TYPE|5011=20|5012=INTEGER|5002=1
5035=13211|5010=TRANSPORT.TYPE|5011=32|5012=STRING|5002=1
5035=922|5010=TREASURY.MID.YIELD|5011=25|5012=FLOAT|5002=1
5035=1308|5010=TREASURY.YIELD|5011=25|5012=FLOAT|5002=1
5035=726|5010=TRUST.SECURITY.WEIGHT|5011=25|5012=FLOAT|5002=0
5035=1411|5010=TS.AUCTION.PRICE|5011=20|5012=INTEGER|5002=1
5035=1105|5010=TS.BEST.ASK.PRICE|5011=20|5012=INTEGER|5002=1
5035=1104|5010=TS.BEST.BID.PRICE|5011=20|5012=INTEGER|5002=1
5035=1100|5010=TS.HIGH.PRICE|5011=20|5012=INTEGER|5002=1
5035=1098|5010=TS.LAST.PRICE|5011=20|5012=INTEGER|5002=1
5035=1101|5010=TS.LOW.PRICE|5011=20|5012=INTEGER|5002=1
5035=1099|5010=TS.OPEN.PRICE|5011=20|5012=INTEGER|5002=1
5035=1115|5010=TS.PRIOR.SESSION.CURRENT.PRICE|5011=20|5012=INTEGER|5002=1
5035=1114|5010=TS.PRIOR.SESSION.SETTLE.PRICE|5011=20|5012=INTEGER|5002=1
5035=1111|5010=TS.PRIOR.SESSION.TRADE.HIGH|5011=20|5012=INTEGER|5002=1
5035=1112|5010=TS.PRIOR.SESSION.TRADE.LOW|5011=20|5012=INTEGER|5002=1
5035=1110|5010=TS.PRIOR.SESSION.TRADE.OPEN|5011=20|5012=INTEGER|5002=1
5035=1113|5010=TS.PRIOR.SESSION.YEST.TRADE.CLOSE|5011=20|5012=INTEGER|5002=1
5035=1103|5010=TS.SETTLE.PRICE|5011=20|5012=INTEGER|5002=1
5035=1102|5010=TS.YDAY.CLOSE.PRICE|5011=20|5012=INTEGER|5002=1
5035=3787|5010=TURNOVER.INDICATOR|5011=1|5012=STRING|5002=1
5035=467|5010=UNALLOCATED_DIST|5011=25|5012=FLOAT|5002=1
5035=1048|5010=UNCROSSING.COMPLETED|5011=20|5012=INTEGER|5002=1
5035=468|5010=UNCROSSING.PRICE|5011=25|5012=FLOAT|5002=1
5035=674|5010=UNCROSSING.SIZE|5011=20|5012=INTEGER|5002=1
5035=3316|5010=UNDER.TYPE|5011=50|5012=STRING|5002=0
5035=874|5010=UNDERLIER_MID.YIELD|5011=25|5012=FLOAT|5002=1
5035=977|5010=UNDERLYER.PRICE.MID|5011=25|5012=FLOAT|5002=1
5035=978|5010=UNDERLYER.VOLATILITY.3M.ATM|5011=25|5012=FLOAT|5002=1
5035=3293|5010=UNDERLYING.CLASSIFICATION_1|5011=50|5012=STRING|5002=1
5035=3294|5010=UNDERLYING.CLASSIFICATION_2|5011=50|5012=STRING|5002=1
5035=3295|5010=UNDERLYING.CLASSIFICATION_3|5011=50|5012=STRING|5002=1
5035=3291|5010=UNDERLYING.COUPON.RATE|5011=25|5012=FLOAT|5002=1
5035=3773|5010=UNDERLYING.EXTERNAL.ID|5011=32|5012=STRING|5002=1
5035=3774|5010=UNDERLYING.EXTERNAL.ID.TYPE|5011=20|5012=INTEGER|5002=1
5035=3775|5010=UNDERLYING.INSTR.TYPE|5011=20|5012=INTEGER|5002=1
5035=3175|5010=UNDERLYING.ISIN|5011=12|5012=STRING|5002=1
5035=3290|5010=UNDERLYING.MATURITY.DATE|5011=20|5012=INTEGER|5002=1
5035=3207|5010=UNDERLYING.STOCK.PRICE|5011=25|5012=FLOAT|5002=1
5035=1335|5010=UNDERLYING_1.BASE.PRICE|5011=25|5012=FLOAT|5002=1
5035=3465|5010=UNDERLYING_1.CURRENCY|5011=3|5012=STRING|5002=1
5035=3430|5010=UNDERLYING_1.DESC|5011=50|5012=STRING|5002=1
5035=3460|5010=UNDERLYING_1.INITIAL.PRICE|5011=25|5012=FLOAT|5002=1
5035=3435|5010=UNDERLYING_1.ISIN|5011=12|5012=STRING|5002=1
5035=3445|5010=UNDERLYING_1.MIC|5011=4|5012=STRING|5002=1
5035=3455|5010=UNDERLYING_1.RATIO|5011=25|5012=FLOAT|5002=1
5035=1345|5010=UNDERLYING_1.STRIKE_1.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1350|5010=UNDERLYING_1.STRIKE_1.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1340|5010=UNDERLYING_1.STRIKE_1.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3470|5010=UNDERLYING_1.STRIKE_1.PRICE|5011=25|5012=FLOAT|5002=1
5035=1360|5010=UNDERLYING_1.STRIKE_2.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1365|5010=UNDERLYING_1.STRIKE_2.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1355|5010=UNDERLYING_1.STRIKE_2.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3475|5010=UNDERLYING_1.STRIKE_2.PRICE|5011=25|5012=FLOAT|5002=1
5035=1375|5010=UNDERLYING_1.STRIKE_3.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1380|5010=UNDERLYING_1.STRIKE_3.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1370|5010=UNDERLYING_1.STRIKE_3.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3480|5010=UNDERLYING_1.STRIKE_3.PRICE|5011=25|5012=FLOAT|5002=1
5035=1390|5010=UNDERLYING_1.STRIKE_4.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1395|5010=UNDERLYING_1.STRIKE_4.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1385|5010=UNDERLYING_1.STRIKE_4.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3485|5010=UNDERLYING_1.STRIKE_4.PRICE|5011=25|5012=FLOAT|5002=1
5035=3440|5010=UNDERLYING_1.SYMBOL|5011=20|5012=STRING|5002=1
5035=3450|5010=UNDERLYING_1.WEIGHT|5011=25|5012=FLOAT|5002=1
5035=1336|5010=UNDERLYING_2.BASE.PRICE|5011=25|5012=FLOAT|5002=1
5035=3466|5010=UNDERLYING_2.CURRENCY|5011=3|5012=STRING|5002=1
5035=3431|5010=UNDERLYING_2.DESC|5011=50|5012=STRING|5002=1
5035=3461|5010=UNDERLYING_2.INITIAL.PRICE|5011=25|5012=FLOAT|5002=1
5035=3436|5010=UNDERLYING_2.ISIN|5011=12|5012=STRING|5002=1
5035=3446|5010=UNDERLYING_2.MIC|5011=4|5012=STRING|5002=1
5035=3456|5010=UNDERLYING_2.RATIO|5011=25|5012=FLOAT|5002=1
5035=1346|5010=UNDERLYING_2.STRIKE_1.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1351|5010=UNDERLYING_2.STRIKE_1.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1341|5010=UNDERLYING_2.STRIKE_1.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3471|5010=UNDERLYING_2.STRIKE_1.PRICE|5011=25|5012=FLOAT|5002=1
5035=1361|5010=UNDERLYING_2.STRIKE_2.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1366|5010=UNDERLYING_2.STRIKE_2.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1356|5010=UNDERLYING_2.STRIKE_2.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3476|5010=UNDERLYING_2.STRIKE_2.PRICE|5011=25|5012=FLOAT|5002=1
5035=1376|5010=UNDERLYING_2.STRIKE_3.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1381|5010=UNDERLYING_2.STRIKE_3.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1371|5010=UNDERLYING_2.STRIKE_3.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3481|5010=UNDERLYING_2.STRIKE_3.PRICE|5011=25|5012=FLOAT|5002=1
5035=1391|5010=UNDERLYING_2.STRIKE_4.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1396|5010=UNDERLYING_2.STRIKE_4.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1386|5010=UNDERLYING_2.STRIKE_4.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3486|5010=UNDERLYING_2.STRIKE_4.PRICE|5011=25|5012=FLOAT|5002=1
5035=3441|5010=UNDERLYING_2.SYMBOL|5011=20|5012=STRING|5002=1
5035=3451|5010=UNDERLYING_2.WEIGHT|5011=25|5012=FLOAT|5002=1
5035=1337|5010=UNDERLYING_3.BASE.PRICE|5011=25|5012=FLOAT|5002=1
5035=3467|5010=UNDERLYING_3.CURRENCY|5011=3|5012=STRING|5002=1
5035=3432|5010=UNDERLYING_3.DESC|5011=50|5012=STRING|5002=1
5035=3462|5010=UNDERLYING_3.INITIAL.PRICE|5011=25|5012=FLOAT|5002=1
5035=3437|5010=UNDERLYING_3.ISIN|5011=12|5012=STRING|5002=1
5035=3447|5010=UNDERLYING_3.MIC|5011=4|5012=STRING|5002=1
5035=3457|5010=UNDERLYING_3.RATIO|5011=25|5012=FLOAT|5002=1
5035=1347|5010=UNDERLYING_3.STRIKE_1.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1352|5010=UNDERLYING_3.STRIKE_1.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1342|5010=UNDERLYING_3.STRIKE_1.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3472|5010=UNDERLYING_3.STRIKE_1.PRICE|5011=25|5012=FLOAT|5002=1
5035=1362|5010=UNDERLYING_3.STRIKE_2.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1367|5010=UNDERLYING_3.STRIKE_2.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1357|5010=UNDERLYING_3.STRIKE_2.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3477|5010=UNDERLYING_3.STRIKE_2.PRICE|5011=25|5012=FLOAT|5002=1
5035=1377|5010=UNDERLYING_3.STRIKE_3.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1382|5010=UNDERLYING_3.STRIKE_3.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1372|5010=UNDERLYING_3.STRIKE_3.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3482|5010=UNDERLYING_3.STRIKE_3.PRICE|5011=25|5012=FLOAT|5002=1
5035=1392|5010=UNDERLYING_3.STRIKE_4.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1397|5010=UNDERLYING_3.STRIKE_4.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1387|5010=UNDERLYING_3.STRIKE_4.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3487|5010=UNDERLYING_3.STRIKE_4.PRICE|5011=25|5012=FLOAT|5002=1
5035=3442|5010=UNDERLYING_3.SYMBOL|5011=20|5012=STRING|5002=1
5035=3452|5010=UNDERLYING_3.WEIGHT|5011=25|5012=FLOAT|5002=1
5035=1338|5010=UNDERLYING_4.BASE.PRICE|5011=25|5012=FLOAT|5002=1
5035=3468|5010=UNDERLYING_4.CURRENCY|5011=3|5012=STRING|5002=1
5035=3433|5010=UNDERLYING_4.DESC|5011=50|5012=STRING|5002=1
5035=3463|5010=UNDERLYING_4.INITIAL.PRICE|5011=25|5012=FLOAT|5002=1
5035=3438|5010=UNDERLYING_4.ISIN|5011=12|5012=STRING|5002=1
5035=3448|5010=UNDERLYING_4.MIC|5011=4|5012=STRING|5002=1
5035=3458|5010=UNDERLYING_4.RATIO|5011=25|5012=FLOAT|5002=1
5035=1348|5010=UNDERLYING_4.STRIKE_1.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1353|5010=UNDERLYING_4.STRIKE_1.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1343|5010=UNDERLYING_4.STRIKE_1.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3473|5010=UNDERLYING_4.STRIKE_1.PRICE|5011=25|5012=FLOAT|5002=1
5035=1363|5010=UNDERLYING_4.STRIKE_2.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1368|5010=UNDERLYING_4.STRIKE_2.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1358|5010=UNDERLYING_4.STRIKE_2.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
